wavelength (nm),irradiance (W/m^2/nm),
1432.9,0.32450457,
1433,0.324230648,
1433.1,0.323892755,
1433.2,0.323509995,
1433.3,0.323115636,
1433.4,0.322753406,
1433.5,0.322469603,
1433.6,0.322303679,
1433.7,0.322279621,
1433.8,0.322400438,
1433.9,0.322647525,
1434,0.322985048,
1434.1,0.323367399,
1434.2,0.323747891,
1434.3,0.324086383,
1434.4,0.324354131,
1434.5,0.324535311,
1434.6,0.324625506,
1434.7,0.324628504,
1434.8,0.324552005,
1434.9,0.324404384,
1435,0.324192863,
1435.1,0.323923736,
1435.2,0.323604596,
1435.3,0.323246842,
1435.4,0.322867748,
1435.5,0.322490183,
1435.6,0.322139413,
1435.7,0.321838136,
1435.8,0.321600779,
1435.9,0.32142989,
1436,0.321316287,
1436.1,0.321242666,
1436.2,0.321189626,
1436.3,0.321141851,
1436.4,0.321092397,
1436.5,0.321043923,
1436.6,0.321007137,
1436.7,0.320997197,
1436.8,0.321029366,
1436.9,0.321115006,
1437,0.321258581,
1437.1,0.321456265,
1437.2,0.321696379,
1437.3,0.32196131,
1437.4,0.322230617,
1437.5,0.322484339,
1437.6,0.322705961,
1437.7,0.322884223,
1437.8,0.323014291,
1437.9,0.323096793,
1438,0.323136816,
1438.1,0.323141541,
1438.2,0.323117863,
1438.3,0.323069978,
1438.4,0.322997696,
1438.5,0.322895492,
1438.6,0.322753666,
1438.7,0.322560607,
1438.8,0.322304538,
1438.9,0.321976846,
1439,0.321573595,
1439.1,0.321093756,
1439.2,0.320534701,
1439.3,0.319884542,
1439.4,0.319113977,
1439.5,0.318172022,
1439.6,0.316990193,
1439.7,0.315498375,
1439.8,0.313651621,
1439.9,0.311461629,
1440,0.309022182,
1440.1,0.306516557,
1440.2,0.304199275,
1440.3,0.302352491,
1440.4,0.301227318,
1440.5,0.300986634,
1440.6,0.301667494,
1440.7,0.303174078,
1440.8,0.305301329,
1440.9,0.307781518,
1441,0.310337506,
1441.1,0.312728249,
1441.2,0.314776843,
1441.3,0.316378708,
1441.4,0.31749354,
1441.5,0.318129092,
1441.6,0.318323749,
1441.7,0.318134497,
1441.8,0.31763164,
1441.9,0.316899298,
1442,0.316036539,
1442.1,0.315154518,
1442.2,0.31436539,
1442.3,0.313764495,
1442.4,0.313410048,
1442.5,0.313309053,
1442.6,0.313417321,
1442.7,0.31365273,
1442.8,0.313921667,
1442.9,0.314149203,
1443,0.314298233,
1443.1,0.3143754,
1443.2,0.314418919,
1443.3,0.314475087,
1443.4,0.314572575,
1443.5,0.314704581,
1443.6,0.314824668,
1443.7,0.314857557,
1443.8,0.314720656,
1443.9,0.314350244,
1444,0.313724522,
1444.1,0.312878268,
1444.2,0.311904563,
1444.3,0.310942677,
1444.4,0.310152859,
1444.5,0.30968366,
1444.6,0.309639502,
1444.7,0.31005642,
1444.8,0.310893853,
1444.9,0.312044971,
1445,0.313361463,
1445.1,0.314685419,
1445.2,0.315878997,
1445.3,0.31684374,
1445.4,0.317528117,
1445.5,0.317923645,
1445.6,0.318054013,
1445.7,0.317962639,
1445.8,0.317701674,
1445.9,0.317323989,
1446,0.316878738,
1446.1,0.316409229,
1446.2,0.315952668,
1446.3,0.315540925,
1446.4,0.315200855,
1446.5,0.314954666,
1446.6,0.314818274,
1446.7,0.314799122,
1446.8,0.314894083,
1446.9,0.315087411,
1447,0.315351553,
1447.1,0.315650362,
1447.2,0.315944256,
1447.3,0.316196159,
1447.4,0.31637597,
1447.5,0.316463508,
1447.6,0.316449141,
1447.7,0.31633325,
1447.8,0.316125306,
1447.9,0.315843111,
1448,0.315511872,
1448.1,0.315162201,
1448.2,0.314826866,
1448.3,0.314536139,
1448.4,0.314313888,
1448.5,0.314174319,
1448.6,0.314122178,
1448.7,0.314154258,
1448.8,0.314261997,
1448.9,0.314432806,
1449,0.314649573,
1449.1,0.314889317,
1449.2,0.315121979,
1449.3,0.31531193,
1449.4,0.315422906,
1449.5,0.315425823,
1449.6,0.315307324,
1449.7,0.315076541,
1449.8,0.314766852,
1449.9,0.314432287,
1450,0.314135546,
1450.1,0.313933825,
1450.2,0.313863122,
1450.3,0.313926183,
1450.4,0.314087611,
1450.5,0.314276373,
1450.6,0.31439662,
1450.7,0.314343121,
1450.8,0.314020044,
1450.9,0.313360574,
1451,0.312345578,
1451.1,0.311017107,
1451.2,0.309483468,
1451.3,0.307910297,
1451.4,0.306496006,
1451.5,0.305434164,
1451.6,0.304871393,
1451.7,0.304872942,
1451.8,0.30540712,
1451.9,0.306354259,
1452,0.307537647,
1452.1,0.308766512,
1452.2,0.309877668,
1452.3,0.310765873,
1452.4,0.311394682,
1452.5,0.311789741,
1452.6,0.312018675,
1452.7,0.312165378,
1452.8,0.312305516,
1452.9,0.312490792,
1453,0.312740387,
1453.1,0.313043562,
1453.2,0.313367598,
1453.3,0.313667316,
1453.4,0.313892884,
1453.5,0.313993479,
1453.6,0.313917411,
1453.7,0.313611488,
1453.8,0.31302455,
1453.9,0.312115005,
1454,0.310866189,
1454.1,0.309304736,
1454.2,0.307515538,
1454.3,0.305644786,
1454.4,0.303886189,
1454.5,0.302447961,
1454.6,0.301507515,
1454.7,0.301166036,
1454.8,0.301417479,
1454.9,0.302143957,
1455,0.303139931,
1455.1,0.304159552,
1455.2,0.304975026,
1455.3,0.305428559,
1455.4,0.305465974,
1455.5,0.305143917,
1455.6,0.304609369,
1455.7,0.304057588,
1455.8,0.303679413,
1455.9,0.303611557,
1456,0.303902933,
1456.1,0.304506216,
1456.2,0.305296024,
1456.3,0.306107971,
1456.4,0.306786233,
1456.5,0.307225531,
1456.6,0.30739633,
1456.7,0.307346117,
1456.8,0.307181472,
1456.9,0.307033181,
1457,0.307019524,
1457.1,0.307216419,
1457.2,0.307642079,
1457.3,0.308259009,
1457.4,0.308990042,
1457.5,0.309742125,
1457.6,0.310429749,
1457.7,0.31099236,
1457.8,0.311401645,
1457.9,0.311660452,
1458,0.311794017,
1458.1,0.311839294,
1458.2,0.3118334,
1458.3,0.311805126,
1458.4,0.311769919,
1458.5,0.311728079,
1458.6,0.311666467,
1458.7,0.311562694,
1458.8,0.311391345,
1458.9,0.311131629,
1459,0.310774655,
1459.1,0.310329823,
1459.2,0.309827215,
1459.3,0.309315047,
1459.4,0.308852312,
1459.5,0.308496806,
1459.6,0.308292158,
1459.7,0.308257561,
1459.8,0.308383063,
1459.9,0.308632668,
1460,0.308953906,
1460.1,0.30929062,
1460.2,0.309595913,
1460.3,0.309839733,
1460.4,0.310011322,
1460.5,0.310115664,
1460.6,0.310166247,
1460.7,0.310177376,
1460.8,0.310157745,
1460.9,0.310107692,
1461,0.310019764,
1461.1,0.309881904,
1461.2,0.309681992,
1461.3,0.309412295,
1461.4,0.309073304,
1461.5,0.308676107,
1461.6,0.308243234,
1461.7,0.307807174,
1461.8,0.307407629,
1461.9,0.307085572,
1462,0.306876978,
1462.1,0.306806504,
1462.2,0.306882853,
1462.3,0.307096901,
1462.4,0.307422715,
1462.5,0.30782148,
1462.6,0.30824721,
1462.7,0.308653159,
1462.8,0.308998274,
1462.9,0.309252146,
1463,0.309397829,
1463.1,0.309432177,
1463.2,0.309363541,
1463.3,0.309207757,
1463.4,0.308983528,
1463.5,0.308708856,
1463.6,0.308399757,
1463.7,0.308071306,
1463.8,0.307740357,
1463.9,0.30742804,
1464,0.307159323,
1464.1,0.30696031,
1464.2,0.306850893,
1464.3,0.306836416,
1464.4,0.306900366,
1464.5,0.307000592,
1464.6,0.307071295,
1464.7,0.307031053,
1464.8,0.306796704,
1464.9,0.306301209,
1465,0.305512521,
1465.1,0.30444932,
1465.2,0.303188875,
1465.3,0.301862611,
1465.4,0.300637632,
1465.5,0.299686486,
1465.6,0.299151799,
1465.7,0.299115583,
1465.8,0.299581965,
1465.9,0.300478652,
1466,0.301676096,
1466.1,0.303017715,
1466.2,0.304351851,
1466.3,0.305556819,
1466.4,0.306554401,
1466.5,0.30731109,
1466.6,0.307830712,
1466.7,0.308142439,
1466.8,0.308288591,
1466.9,0.308314387,
1467,0.308260568,
1467.1,0.308158564,
1467.2,0.308028096,
1467.3,0.307876958,
1467.4,0.307702982,
1467.5,0.307497835,
1467.6,0.307252625,
1467.7,0.306963387,
1467.8,0.306635825,
1467.9,0.306287113,
1468,0.305944634,
1468.1,0.305641409,
1468.2,0.305409128,
1468.3,0.305270828,
1468.4,0.305234941,
1468.5,0.305292937,
1468.6,0.305420927,
1468.7,0.305585762,
1468.8,0.305752675,
1468.9,0.305893353,
1469,0.305991031,
1469.1,0.306041473,
1469.2,0.306049486,
1469.3,0.306022511,
1469.4,0.305964206,
1469.5,0.305870244,
1469.6,0.305729467,
1469.7,0.305528306,
1469.8,0.305259069,
1469.9,0.304927121,
1470,0.304554431,
1470.1,0.304177196,
1470.2,0.303837205,
1470.3,0.303569627,
1470.4,0.303390715,
1470.5,0.303291029,
1470.6,0.30323638,
1470.7,0.303178065,
1470.8,0.303069117,
1470.9,0.302882133,
1471,0.302620858,
1471.1,0.302322209,
1471.2,0.302046758,
1471.3,0.301860713,
1471.4,0.301815635,
1471.5,0.301933355,
1471.6,0.302200244,
1471.7,0.302572434,
1471.8,0.302989102,
1471.9,0.303388727,
1472,0.303722673,
1472.1,0.303963237,
1472.2,0.304105283,
1472.3,0.304162,
1472.4,0.304157944,
1472.5,0.304120359,
1472.6,0.304071895,
1472.7,0.304025498,
1472.8,0.303982798,
1472.9,0.303936102,
1473,0.303872982,
1473.1,0.303781777,
1473.2,0.303655896,
1473.3,0.303495586,
1473.4,0.303306744,
1473.5,0.303098889,
1473.6,0.302882562,
1473.7,0.302668044,
1473.8,0.302465574,
1473.9,0.302286293,
1474,0.302141489,
1474.1,0.302039735,
1474.2,0.301982129,
1474.3,0.301956733,
1474.4,0.301935632,
1474.5,0.301876618,
1474.6,0.301730955,
1474.7,0.301455813,
1474.8,0.301029244,
1474.9,0.300462137,
1475,0.299803876,
1475.1,0.299137872,
1475.2,0.298567198,
1475.3,0.29819279,
1475.4,0.298090447,
1475.5,0.298292537,
1475.6,0.298780788,
1475.7,0.2994909,
1475.8,0.300328173,
1475.9,0.301187725,
1476,0.301973757,
1476.1,0.302612796,
1476.2,0.303058997,
1476.3,0.303292807,
1476.4,0.303315705,
1476.5,0.303144376,
1476.6,0.302807153,
1476.7,0.302341681,
1476.8,0.301793806,
1476.9,0.30121527,
1477,0.300658593,
1477.1,0.300169213,
1477.2,0.299776652,
1477.3,0.299487304,
1477.4,0.299281517,
1477.5,0.299118081,
1477.6,0.298943914,
1477.7,0.298708266,
1477.8,0.298377367,
1477.9,0.297945103,
1478,0.29743732,
1478.1,0.296908298,
1478.2,0.296430397,
1478.3,0.296079227,
1478.4,0.295917928,
1478.5,0.295984136,
1478.6,0.296282536,
1478.7,0.296784624,
1478.8,0.297435632,
1478.9,0.298166405,
1479,0.298907189,
1479.1,0.299599898,
1479.2,0.300205698,
1479.3,0.300707417,
1479.4,0.301105902,
1479.5,0.301414103,
1479.6,0.301649252,
1479.7,0.301827005,
1479.8,0.301957602,
1479.9,0.3020449,
1480,0.30208721,
1480.1,0.302079647,
1480.2,0.302016187,
1480.3,0.301891784,
1480.4,0.30170396,
1480.5,0.301454655,
1480.6,0.30115131,
1480.7,0.300807583,
1480.8,0.300443175,
1480.9,0.300082085,
1481,0.299749237,
1481.1,0.299466383,
1481.2,0.299248108,
1481.3,0.299101137,
1481.4,0.29902347,
1481.5,0.299007285,
1481.6,0.299041073,
1481.7,0.299110438,
1481.8,0.299196127,
1481.9,0.299270717,
1482,0.299295634,
1482.1,0.299221703,
1482.2,0.298995256,
1482.3,0.298569906,
1482.4,0.297921965,
1482.5,0.29706501,
1482.6,0.296057867,
1482.7,0.295002419,
1482.8,0.294027565,
1482.9,0.293263513,
1483,0.292812018,
1483.1,0.292721393,
1483.2,0.292975094,
1483.3,0.293496884,
1483.4,0.29417139,
1483.5,0.294872281,
1483.6,0.295489531,
1483.7,0.29594829,
1483.8,0.296216448,
1483.9,0.296301588,
1484,0.296242254,
1484.1,0.296095871,
1484.2,0.295927,
1484.3,0.295796143,
1484.4,0.295749846,
1484.5,0.295812597,
1484.6,0.295982628,
1484.7,0.296232942,
1484.8,0.296518594,
1484.9,0.296788131,
1485,0.296997364,
1485.1,0.297119439,
1485.2,0.297151469,
1485.3,0.297111477,
1485.4,0.297030373,
1485.5,0.296940068,
1485.6,0.296862121,
1485.7,0.296800729,
1485.8,0.296741984,
1485.9,0.296659691,
1486,0.296524478,
1486.1,0.296313866,
1486.2,0.296018494,
1486.3,0.295642857,
1486.4,0.295201062,
1486.5,0.294706287,
1486.6,0.29416043,
1486.7,0.293544519,
1486.8,0.292813506,
1486.9,0.291895989,
1487,0.290698724,
1487.1,0.289115722,
1487.2,0.287041332,
1487.3,0.284388505,
1487.4,0.281112154,
1487.5,0.277237256,
1487.6,0.272886755,
1487.7,0.268300146,
1487.8,0.263830827,
1487.9,0.25991271,
1488,0.256994982,
1488.1,0.255456298,
1488.2,0.255520728,
1488.3,0.257201808,
1488.4,0.26029509,
1488.5,0.264421921,
1488.6,0.269112493,
1488.7,0.273900972,
1488.8,0.278404859,
1488.9,0.282369952,
1489,0.285675775,
1489.1,0.288310049,
1489.2,0.290328282,
1489.3,0.291814845,
1489.4,0.292855777,
1489.5,0.293526656,
1489.6,0.293893211,
1489.7,0.294017105,
1489.8,0.293962297,
1489.9,0.293795833,
1490,0.293583882,
1490.1,0.29338394,
1490.2,0.293236699,
1490.3,0.293162718,
1490.4,0.293162618,
1490.5,0.293222202,
1490.6,0.29331977,
1490.7,0.293433104,
1490.8,0.29354395,
1490.9,0.293640549,
1491,0.293718556,
1491.1,0.293781247,
1491.2,0.293839212,
1491.3,0.293908497,
1491.4,0.294007084,
1491.5,0.29415019,
1491.6,0.294345786,
1491.7,0.294591905,
1491.8,0.294876917,
1491.9,0.29518232,
1492,0.295486894,
1492.1,0.295770567,
1492.2,0.296016556,
1492.3,0.296212771,
1492.4,0.296351161,
1492.5,0.296428039,
1492.6,0.296443574,
1492.7,0.296401814,
1492.8,0.29631013,
1492.9,0.296177934,
1493,0.296014568,
1493.1,0.295826315,
1493.2,0.295614114,
1493.3,0.295372331,
1493.4,0.295089687,
1493.5,0.294752414,
1493.6,0.294349623,
1493.7,0.293879704,
1493.8,0.293355487,
1493.9,0.292806443,
1494,0.292275812,
1494.1,0.291812867,
1494.2,0.291461347,
1494.3,0.291249287,
1494.4,0.291180701,
1494.5,0.291235549,
1494.6,0.291375907,
1494.7,0.291555679,
1494.8,0.291730784,
1494.9,0.291865018,
1495,0.291930386,
1495.1,0.291903212,
1495.2,0.291759737,
1495.3,0.291475444,
1495.4,0.291030602,
1495.5,0.290421904,
1495.6,0.289674447,
1495.7,0.288849732,
1495.8,0.28804298,
1495.9,0.287368534,
1496,0.286935771,
1496.1,0.286822527,
1496.2,0.287054689,
1496.3,0.287598278,
1496.4,0.288367275,
1496.5,0.289244071,
1496.6,0.290106401,
1496.7,0.290853059,
1496.8,0.291421884,
1496.9,0.291796482,
1497,0.29200094,
1497.1,0.29208582,
1497.2,0.292109918,
1497.3,0.292123305,
1497.4,0.292155055,
1497.5,0.292209464,
1497.6,0.292269078,
1497.7,0.292303586,
1497.8,0.292281147,
1497.9,0.292178473,
1498,0.291987593,
1498.1,0.291717237,
1498.2,0.291390873,
1498.3,0.291039504,
1498.4,0.290694088,
1498.5,0.290379384,
1498.6,0.290110387,
1498.7,0.289893531,
1498.8,0.289731143,
1498.9,0.289627131,
1499,0.289590715,
1499.1,0.289636173,
1499.2,0.289778039,
1499.3,0.290023309,
1499.4,0.290365058,
1499.5,0.290779268,
1499.6,0.291227797,
1499.7,0.291666065,
1499.8,0.292052781,
1499.9,0.292357984,
1500,0.292567258,
1500.1,0.292680641,
1500.2,0.292708395,
1500.3,0.292665236,
1500.4,0.292565769,
1500.5,0.292421804,
1500.6,0.292241664,
1500.7,0.292030362,
1500.8,0.291789988,
1500.9,0.291519113,
1501,0.291211822,
1501.1,0.290857385,
1501.2,0.290440756,
1501.3,0.289942675,
1501.4,0.28934134,
1501.5,0.288611935,
1501.6,0.28772381,
1501.7,0.286635963,
1501.8,0.285291816,
1501.9,0.28361757,
1502,0.281528133,
1502.1,0.278944412,
1502.2,0.275822596,
1502.3,0.27219043,
1502.4,0.268180619,
1502.5,0.264046594,
1502.6,0.260148218,
1502.7,0.256902799,
1502.8,0.254705094,
1502.9,0.253839168,
1503,0.254405376,
1503.1,0.256285629,
1503.2,0.259157689,
1503.3,0.262553318,
1503.4,0.265943371,
1503.5,0.268825263,
1503.6,0.27079626,
1503.7,0.271603132,
1503.8,0.271166842,
1503.9,0.26958395,
1504,0.267107068,
1504.1,0.26410379,
1504.2,0.260994793,
1504.3,0.258179139,
1504.4,0.255961064,
1504.5,0.254499338,
1504.6,0.253796298,
1504.7,0.25373109,
1504.8,0.254125869,
1504.9,0.254820236,
1505,0.255727104,
1505.1,0.256851657,
1505.2,0.258269524,
1505.3,0.260079043,
1505.4,0.26234824,
1505.5,0.265075807,
1505.6,0.268178061,
1505.7,0.271501577,
1505.8,0.274854146,
1505.9,0.27804217,
1506,0.28090403,
1506.1,0.283331968,
1506.2,0.285279767,
1506.3,0.286757378,
1506.4,0.287817122,
1506.5,0.288534848,
1506.6,0.288994126,
1506.7,0.289272265,
1506.8,0.289432274,
1506.9,0.289519532,
1507,0.289561273,
1507.1,0.289568346,
1507.2,0.289537316,
1507.3,0.289455682,
1507.4,0.289306722,
1507.5,0.289076489,
1507.6,0.288760586,
1507.7,0.288370922,
1507.8,0.287937699,
1507.9,0.287506974,
1508,0.287132606,
1508.1,0.286865097,
1508.2,0.286739126,
1508.3,0.286764502,
1508.4,0.286922803,
1508.5,0.28717106,
1508.6,0.287450377,
1508.7,0.287696935,
1508.8,0.2878518,
1508.9,0.287867445,
1509,0.287710523,
1509.1,0.28736248,
1509.2,0.286820349,
1509.3,0.286099357,
1509.4,0.285236868,
1509.5,0.284295832,
1509.6,0.283363768,
1509.7,0.282544518,
1509.8,0.281942054,
1509.9,0.281639988,
1510,0.281682219,
1510.1,0.282061732,
1510.2,0.282721392,
1510.3,0.283567636,
1510.4,0.284491098,
1510.5,0.285389234,
1510.6,0.286183398,
1510.7,0.286827333,
1510.8,0.287306003,
1510.9,0.287628709,
1511,0.287818061,
1511.1,0.287900394,
1511.2,0.287898686,
1511.3,0.287828801,
1511.4,0.287698834,
1511.5,0.287510241,
1511.6,0.287260136,
1511.7,0.286944143,
1511.8,0.286559864,
1511.9,0.286110436,
1512,0.285608768,
1512.1,0.285080195,
1512.2,0.284562981,
1512.3,0.284105261,
1512.4,0.283757688,
1512.5,0.28356343,
1512.6,0.283547226,
1512.7,0.283707075,
1512.8,0.28401119,
1512.9,0.284401523,
1513,0.284803415,
1513.1,0.285139079,
1513.2,0.285341339,
1513.3,0.285365557,
1513.4,0.285197235,
1513.5,0.284854507,
1513.6,0.284384948,
1513.7,0.283856885,
1513.8,0.283346344,
1513.9,0.282921754,
1514,0.282630237,
1514.1,0.28248935,
1514.2,0.282487282,
1514.3,0.282591354,
1514.4,0.282762054,
1514.5,0.282966721,
1514.6,0.283189122,
1514.7,0.283428937,
1514.8,0.283695616,
1514.9,0.283996713,
1515,0.284328212,
1515.1,0.284668761,
1515.2,0.284980648,
1515.3,0.285215318,
1515.4,0.285321248,
1515.5,0.285252303,
1515.6,0.284974504,
1515.7,0.284472416,
1515.8,0.283754671,
1515.9,0.282858143,
1516,0.281849152,
1516.1,0.28081895,
1516.2,0.279872549,
1516.3,0.279111595,
1516.4,0.278615041,
1516.5,0.278423851,
1516.6,0.278533398,
1516.7,0.278897276,
1516.8,0.279440396,
1516.9,0.280076777,
1517,0.280726757,
1517.1,0.281327762,
1517.2,0.281837872,
1517.3,0.282232981,
1517.4,0.282501329,
1517.5,0.282639219,
1517.6,0.282650149,
1517.7,0.282547136,
1517.8,0.282355795,
1517.9,0.282115222,
1518,0.281874258,
1518.1,0.281683457,
1518.2,0.28158487,
1518.3,0.281603183,
1518.4,0.281741113,
1518.5,0.281981357,
1518.6,0.282292725,
1518.7,0.28263861,
1518.8,0.282984804,
1518.9,0.283304324,
1519,0.283578356,
1519.1,0.283795053,
1519.2,0.283947,
1519.3,0.284028783,
1519.4,0.284037245,
1519.5,0.283970378,
1519.6,0.283828571,
1519.7,0.283615112,
1519.8,0.283336084,
1519.9,0.28299964,
1520,0.282614233,
1520.1,0.282185895,
1520.2,0.281715977,
1520.3,0.281199322,
1520.4,0.280626411,
1520.5,0.279987841,
1520.6,0.279283643,
1520.7,0.278532139,
1520.8,0.27777598,
1520.9,0.277080024,
1521,0.276518702,
1521.1,0.276155773,
1521.2,0.276021469,
1521.3,0.276096449,
1521.4,0.276309398,
1521.5,0.276551061,
1521.6,0.27670147,
1521.7,0.276662566,
1521.8,0.276386326,
1521.9,0.275889373,
1522,0.275250194,
1522.1,0.274589505,
1522.2,0.274039822,
1522.3,0.273713249,
1522.4,0.273676603,
1522.5,0.273940405,
1522.6,0.274463104,
1522.7,0.275167512,
1522.8,0.275962395,
1522.9,0.276762742,
1523,0.277503396,
1523.1,0.278144484,
1523.2,0.27866971,
1523.3,0.279080774,
1523.4,0.279388854,
1523.5,0.279606939,
1523.6,0.279743671,
1523.7,0.279799538,
1523.8,0.279766279,
1523.9,0.279629398,
1524,0.279373409,
1524.1,0.2789885,
1524.2,0.278477221,
1524.3,0.27786077,
1524.4,0.277181409,
1524.5,0.276502517,
1524.6,0.275902061,
1524.7,0.275461425,
1524.8,0.275250084,
1524.9,0.275310208,
1525,0.275645333,
1525.1,0.276217834,
1525.2,0.27695629,
1525.3,0.277770765,
1525.4,0.278571143,
1525.5,0.279282324,
1525.6,0.279852568,
1525.7,0.280254231,
1525.8,0.280479209,
1525.9,0.280533029,
1526,0.280430915,
1526.1,0.280197084,
1526.2,0.279866076,
1526.3,0.279483505,
1526.4,0.279103552,
1526.5,0.278782514,
1526.6,0.278569224,
1526.7,0.278495354,
1526.8,0.278569164,
1526.9,0.278774851,
1527,0.279077377,
1527.1,0.279432133,
1527.2,0.279794683,
1527.3,0.280128988,
1527.4,0.280411773,
1527.5,0.280632805,
1527.6,0.280792105,
1527.7,0.280895788,
1527.8,0.280951835,
1527.9,0.280966841,
1528,0.280944222,
1528.1,0.280884119,
1528.2,0.280782884,
1528.3,0.280633914,
1528.4,0.280427628,
1528.5,0.280150448,
1528.6,0.279782984,
1528.7,0.27929705,
1528.8,0.278654784,
1528.9,0.277809678,
1529,0.276713788,
1529.1,0.275331018,
1529.2,0.273655663,
1529.3,0.271731361,
1529.4,0.269664054,
1529.5,0.267621354,
1529.6,0.265813603,
1529.7,0.264457758,
1529.8,0.26373181,
1529.9,0.263732659,
1530,0.264451434,
1530.1,0.26577463,
1530.2,0.267511418,
1530.3,0.269437987,
1530.4,0.271344745,
1530.5,0.273072621,
1530.6,0.274530321,
1530.7,0.275691889,
1530.8,0.276580214,
1530.9,0.277244679,
1531,0.277740983,
1531.1,0.278117039,
1531.2,0.278406687,
1531.3,0.278629598,
1531.4,0.278794742,
1531.5,0.278905518,
1531.6,0.278963953,
1531.7,0.278973844,
1531.8,0.278941704,
1531.9,0.278876246,
1532,0.278787949,
1532.1,0.278686564,
1532.2,0.278580574,
1532.3,0.278475373,
1532.4,0.278373199,
1532.5,0.278272863,
1532.6,0.27816922,
1532.7,0.27805307,
1532.8,0.277910364,
1532.9,0.277722111,
1533,0.277465242,
1533.1,0.277115451,
1533.2,0.276652006,
1533.3,0.276065008,
1533.4,0.275363208,
1533.5,0.274580004,
1533.6,0.273774261,
1533.7,0.273023397,
1533.8,0.272408705,
1533.9,0.271996372,
1534,0.271819918,
1534.1,0.27187094,
1534.2,0.272102073,
1534.3,0.272441754,
1534.4,0.272815382,
1534.5,0.273165264,
1534.6,0.273462334,
1534.7,0.273707044,
1534.8,0.273920424,
1534.9,0.274130696,
1535,0.27436098,
1535.1,0.274621845,
1535.2,0.274910213,
1535.3,0.275212569,
1535.4,0.275510329,
1535.5,0.275784432,
1535.6,0.276018402,
1535.7,0.276199791,
1535.8,0.276320838,
1535.9,0.276379323,
1536,0.276379153,
1536.1,0.276332147,
1536.2,0.276256918,
1536.3,0.276176913,
1536.4,0.27611655,
1536.5,0.27609536,
1536.6,0.276123153,
1536.7,0.276196515,
1536.8,0.276297689,
1536.9,0.276396477,
1537,0.276453673,
1537.1,0.276426109,
1537.2,0.276272383,
1537.3,0.275959208,
1537.4,0.275468589,
1537.5,0.274804922,
1537.6,0.273999989,
1537.7,0.273114022,
1537.8,0.272230063,
1537.9,0.271441214,
1538,0.270832686,
1538.1,0.270463743,
1538.2,0.270354425,
1538.3,0.270481706,
1538.4,0.27078633,
1538.5,0.271187712,
1538.6,0.271601623,
1538.7,0.271955451,
1538.8,0.272195985,
1538.9,0.272290246,
1539,0.272220282,
1539.1,0.271976331,
1539.2,0.271552799,
1539.3,0.270950186,
1539.4,0.270182597,
1539.5,0.269287338,
1539.6,0.268330757,
1539.7,0.267405068,
1539.8,0.266614041,
1539.9,0.2660513,
1540,0.265778466,
1540.1,0.265811795,
1540.2,0.266122443,
1540.3,0.266650067,
1540.4,0.267322895,
1540.5,0.268076866,
1540.6,0.268866614,
1540.7,0.269665973,
1540.8,0.270460925,
1540.9,0.271240143,
1541,0.271987511,
1541.1,0.272680429,
1541.2,0.273292574,
1541.3,0.273799048,
1541.4,0.274180979,
1541.5,0.274427267,
1541.6,0.274534037,
1541.7,0.274502457,
1541.8,0.274337082,
1541.9,0.274045606,
1542,0.273641376,
1542.1,0.273147081,
1542.2,0.272597817,
1542.3,0.27204166,
1542.4,0.271536005,
1542.5,0.271139318,
1542.6,0.270900322,
1542.7,0.270847212,
1542.8,0.270980917,
